t_s,x,y,yaw,dtrans_m,drot_rad,cmd_lin,cmd_ang,stamp_age_s,moving
871.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.81,0
872.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.807,0
872.56,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.808,0
873.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.801,0
873.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.805,0
874.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.802,0
874.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.803,0
875.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.797,0
875.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.801,0
876.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.794,0
876.56,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.797,0
877.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.798,0
877.58,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.782,0
878.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.794,0
878.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.791,0
879.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.791,0
879.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.79,0
880.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.791,0
880.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.89,0
881.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.688,0
881.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.784,0
882.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.885,0
882.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.784,0
883.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.885,0
883.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.776,0
884.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.883,0
884.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.78,0
885.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.781,0
885.56,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.784,0
886.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.778,0
886.58,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.77,0
887.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.773,0
887.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.776,0
888.06,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.873,0
888.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.775,0
889.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.774,0
889.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.876,0
890.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.871,0
890.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.768,0
891.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.767,0
891.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.769,0
892.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.868,0
892.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.866,0
893.06,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.868,0
893.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.768,0
894.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.768,0
894.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.864,0
895.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.866,0
895.56,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.763,0
896.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.86,0
896.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.861,0
897.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.861,0
897.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.86,0
898.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.861,0
898.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.861,0
899.07,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.854,0
899.57,-0.2472,0.0642,2.5344,0.0,0.0,0.0,0.0,-0.859,0
